# Residuals   
# Time        	p             	Ux            	Uy            	k             	omega         	ReThetat      	gammaInt      
2427          	4.687351e-02	4.077998e-03	1.888309e-02	9.328226e-06	5.025447e-03	5.045531e-03	3.512691e-03
2428          	4.687596e-02	4.080819e-03	1.939697e-02	9.407070e-06	5.025446e-03	4.809766e-03	3.461647e-03
2429          	4.849378e-02	4.064269e-03	2.003747e-02	9.459724e-06	5.025445e-03	5.283185e-03	3.400701e-03
2430          	4.995196e-02	4.041675e-03	2.077295e-02	9.501635e-06	5.025445e-03	5.025947e-03	3.304177e-03
2431          	4.852694e-02	4.020131e-03	2.164720e-02	9.525509e-06	5.025444e-03	4.829957e-03	3.226391e-03
2432          	4.842351e-02	3.979857e-03	2.247469e-02	9.560595e-06	5.025443e-03	4.580764e-03	3.171596e-03
2433          	4.801089e-02	3.925332e-03	2.273118e-02	9.634281e-06	5.025442e-03	4.627693e-03	3.115982e-03
2434          	4.928405e-02	3.859805e-03	2.227333e-02	9.767474e-06	5.025441e-03	4.503814e-03	3.045788e-03
2435          	5.018558e-02	3.779320e-03	2.132525e-02	9.852373e-06	5.025440e-03	4.610119e-03	2.973983e-03
2436          	5.153504e-02	3.703758e-03	2.017389e-02	9.957604e-06	5.025439e-03	4.360838e-03	2.919309e-03
2437          	5.292948e-02	3.608752e-03	1.890192e-02	1.011012e-05	5.025438e-03	4.594954e-03	2.863467e-03
2438          	5.301179e-02	3.509282e-03	1.769272e-02	1.021697e-05	5.025436e-03	4.423700e-03	2.803307e-03
2439          	5.227473e-02	3.415145e-03	1.662472e-02	1.030710e-05	5.025434e-03	4.060249e-03	2.740516e-03
2440          	5.120881e-02	3.323977e-03	1.571424e-02	1.039730e-05	5.025433e-03	4.166023e-03	2.689153e-03
2441          	4.922032e-02	3.242283e-03	1.497197e-02	1.048164e-05	5.025432e-03	3.879069e-03	2.649705e-03
2442          	4.851714e-02	3.153822e-03	1.434748e-02	1.058402e-05	5.025431e-03	4.013523e-03	2.619883e-03
2443          	4.748303e-02	3.079797e-03	1.385167e-02	1.062936e-05	5.025429e-03	3.769413e-03	2.603473e-03
2444          	4.813804e-02	3.012027e-03	1.349419e-02	1.071879e-05	5.025427e-03	4.374057e-03	2.606909e-03
2445          	4.671894e-02	2.967684e-03	1.328641e-02	1.074393e-05	5.025426e-03	4.154423e-03	2.629775e-03
2446          	4.606940e-02	2.930318e-03	1.318400e-02	1.077013e-05	5.025425e-03	3.887393e-03	2.669583e-03
2447          	4.615543e-02	2.905076e-03	1.320188e-02	1.080943e-05	5.025424e-03	3.870155e-03	2.712325e-03
2448          	4.490469e-02	2.896776e-03	1.332151e-02	1.085150e-05	5.025423e-03	3.441316e-03	2.774339e-03
2449          	4.456938e-02	2.886506e-03	1.359207e-02	1.089131e-05	5.025422e-03	3.788491e-03	2.845739e-03
2450          	4.442403e-02	2.880386e-03	1.400113e-02	1.094382e-05	5.025420e-03	3.960850e-03	2.917439e-03
2451          	4.386493e-02	2.884551e-03	1.458595e-02	1.099011e-05	5.025420e-03	3.477956e-03	2.986792e-03
2452          	4.275648e-02	2.890576e-03	1.538348e-02	1.097739e-05	5.025418e-03	3.476253e-03	3.059807e-03
2453          	4.331512e-02	2.897527e-03	1.639522e-02	1.100537e-05	5.025416e-03	3.325349e-03	3.129050e-03
2454          	4.483582e-02	2.917065e-03	1.763989e-02	1.099654e-05	5.025414e-03	3.490515e-03	3.192912e-03
2455          	4.295395e-02	2.943876e-03	1.906711e-02	1.095348e-05	5.025412e-03	3.824611e-03	3.242143e-03
2456          	4.350896e-02	2.968574e-03	2.037913e-02	1.090986e-05	5.025409e-03	3.613510e-03	3.286732e-03
2457          	4.443310e-02	2.999073e-03	2.109286e-02	1.086461e-05	5.025407e-03	3.877919e-03	3.311591e-03
2458          	4.659590e-02	3.033540e-03	2.066227e-02	1.091863e-05	5.025416e-03	4.042476e-03	3.330031e-03
2459          	4.386209e-02	3.057458e-03	1.956205e-02	1.099734e-05	5.025414e-03	4.224632e-03	3.334140e-03
2460          	4.522438e-02	3.087357e-03	1.851205e-02	1.112479e-05	5.025412e-03	4.373656e-03	3.311752e-03
2461          	4.596265e-02	3.117407e-03	1.745665e-02	1.130706e-05	5.025410e-03	4.145953e-03	3.277733e-03
2462          	4.429550e-02	3.147972e-03	1.649999e-02	1.149213e-05	5.025409e-03	4.613426e-03	3.236905e-03
2463          	4.448340e-02	3.181293e-03	1.569250e-02	1.171016e-05	5.025406e-03	4.362518e-03	3.173302e-03
2464          	4.356812e-02	3.216484e-03	1.500108e-02	1.204636e-05	5.025410e-03	3.951079e-03	3.122125e-03
2465          	4.370968e-02	3.244810e-03	1.435679e-02	1.219816e-05	5.025408e-03	4.427539e-03	3.070764e-03
2466          	4.405592e-02	3.295645e-03	1.396532e-02	1.226718e-05	5.025406e-03	4.251147e-03	3.024734e-03
2467          	4.492232e-02	3.353865e-03	1.364718e-02	1.231258e-05	5.025404e-03	3.947303e-03	2.999284e-03
2468          	4.621118e-02	3.429568e-03	1.349794e-02	1.227280e-05	5.025402e-03	4.143228e-03	2.986472e-03
2469          	4.727378e-02	3.484139e-03	1.337869e-02	1.219351e-05	5.025400e-03	4.067805e-03	3.000037e-03
2470          	4.865649e-02	3.555624e-03	1.343473e-02	1.210748e-05	5.025397e-03	4.511345e-03	3.044448e-03
2471          	4.858192e-02	3.626738e-03	1.357226e-02	1.198098e-05	5.025394e-03	4.049383e-03	3.092782e-03
2472          	4.967363e-02	3.691056e-03	1.381606e-02	1.182725e-05	5.025392e-03	4.448374e-03	3.141776e-03
2473          	4.990182e-02	3.721559e-03	1.406297e-02	1.172559e-05	5.025390e-03	4.229361e-03	3.208756e-03
2474          	5.143949e-02	3.767659e-03	1.444667e-02	1.160658e-05	5.025387e-03	4.337168e-03	3.255512e-03
2475          	5.255615e-02	3.819286e-03	1.494112e-02	1.159224e-05	5.025385e-03	4.067148e-03	3.279989e-03
2476          	5.310829e-02	3.876043e-03	1.558428e-02	1.159076e-05	5.025383e-03	3.826700e-03	3.292906e-03
2477          	5.215920e-02	3.939467e-03	1.650019e-02	1.163786e-05	5.025380e-03	3.514541e-03	3.312379e-03
2478          	5.187132e-02	3.989583e-03	1.764062e-02	1.164984e-05	5.025377e-03	4.368368e-03	3.278852e-03
2479          	5.167340e-02	4.019923e-03	1.897419e-02	1.170781e-05	5.025373e-03	4.340589e-03	3.201419e-03
2480          	5.242276e-02	4.036675e-03	2.041423e-02	1.174230e-05	5.025370e-03	4.240311e-03	3.161354e-03
2481          	5.124651e-02	4.042253e-03	2.197461e-02	1.211675e-05	5.025368e-03	4.028033e-03	3.123764e-03
2482          	4.950666e-02	4.022662e-03	2.343825e-02	1.215583e-05	5.025365e-03	4.217557e-03	3.074527e-03
2483          	4.744116e-02	3.987767e-03	2.450396e-02	1.222575e-05	5.025362e-03	4.156798e-03	3.037178e-03
2484          	4.591338e-02	3.943629e-03	2.483046e-02	1.229725e-05	5.025358e-03	3.863968e-03	3.012237e-03
2485          	4.519503e-02	3.898885e-03	2.449897e-02	1.234969e-05	5.025354e-03	3.825461e-03	3.000838e-03
2486          	4.534762e-02	3.851158e-03	2.390445e-02	1.243691e-05	5.025350e-03	4.080159e-03	2.997487e-03
2487          	4.475595e-02	3.799868e-03	2.327425e-02	1.257503e-05	5.025347e-03	4.140011e-03	3.013509e-03
2488          	4.455247e-02	3.756226e-03	2.271446e-02	1.267108e-05	5.025343e-03	3.966810e-03	3.050331e-03
2489          	4.432163e-02	3.704708e-03	2.221522e-02	1.283778e-05	5.025339e-03	4.312231e-03	3.103972e-03
2490          	4.339312e-02	3.660474e-03	2.179332e-02	1.300718e-05	5.025335e-03	4.285035e-03	3.169888e-03
2491          	4.289961e-02	3.613967e-03	2.138894e-02	1.327248e-05	5.025333e-03	4.182131e-03	3.243339e-03
2492          	4.236676e-02	3.573031e-03	2.104924e-02	1.341322e-05	5.025328e-03	4.318432e-03	3.320054e-03
2493          	4.177326e-02	3.528352e-03	2.073672e-02	1.355496e-05	5.025324e-03	3.775811e-03	3.395840e-03
2494          	4.170581e-02	3.493924e-03	2.051507e-02	1.382898e-05	5.025321e-03	4.235466e-03	3.461835e-03
2495          	4.162937e-02	3.453693e-03	2.033081e-02	1.395668e-05	5.025316e-03	4.022220e-03	3.515824e-03
2496          	4.070964e-02	3.424581e-03	2.024700e-02	1.402567e-05	5.025311e-03	4.084336e-03	3.554430e-03
2497          	3.998232e-02	3.393048e-03	2.019000e-02	1.404087e-05	5.025305e-03	4.105367e-03	3.569807e-03
2498          	3.996487e-02	3.365578e-03	1.998885e-02	1.405439e-05	5.025301e-03	4.348178e-03	3.569647e-03
2499          	3.908391e-02	3.340140e-03	1.936674e-02	1.408954e-05	5.025296e-03	4.783897e-03	3.539951e-03
2500          	3.804216e-02	3.342234e-03	1.841759e-02	1.407346e-05	5.025291e-03	4.863671e-03	3.534576e-03
2501          	3.808089e-02	3.337794e-03	1.739337e-02	1.404680e-05	5.025287e-03	4.359824e-03	3.494971e-03
2502          	3.871762e-02	3.341181e-03	1.640900e-02	1.401197e-05	5.025281e-03	4.036920e-03	3.425065e-03
2503          	4.019062e-02	3.347772e-03	1.550717e-02	1.398850e-05	5.025275e-03	4.051194e-03	3.359295e-03
2504          	4.027708e-02	3.355219e-03	1.463635e-02	1.397736e-05	5.025269e-03	4.192194e-03	3.303985e-03
2505          	4.094445e-02	3.353696e-03	1.378806e-02	1.401497e-05	5.025263e-03	4.326077e-03	3.249767e-03
2506          	4.126674e-02	3.362180e-03	1.306816e-02	1.414985e-05	5.025257e-03	4.644626e-03	3.186720e-03
2507          	4.294923e-02	3.375569e-03	1.252767e-02	1.431893e-05	5.025250e-03	4.373243e-03	3.131585e-03
2508          	4.317277e-02	3.386845e-03	1.194970e-02	1.449137e-05	5.025244e-03	4.249469e-03	3.080986e-03
2509          	4.354687e-02	3.388388e-03	1.138258e-02	1.470216e-05	5.025238e-03	4.196215e-03	3.036122e-03
2510          	4.510734e-02	3.399682e-03	1.090832e-02	1.491214e-05	5.025231e-03	4.509266e-03	3.001771e-03
2511          	4.316738e-02	3.391458e-03	1.038187e-02	1.513618e-05	5.025224e-03	4.761002e-03	2.978156e-03
2512          	4.340505e-02	3.404404e-03	1.002103e-02	1.535717e-05	5.025216e-03	4.839719e-03	2.967966e-03
2513          	4.450514e-02	3.409923e-03	9.644746e-03	1.550598e-05	5.025208e-03	4.948995e-03	2.975879e-03
2514          	4.472631e-02	3.423922e-03	9.372224e-03	1.552688e-05	5.025200e-03	5.130192e-03	2.995725e-03
2515          	4.378328e-02	3.424698e-03	9.111175e-03	1.551109e-05	5.025193e-03	5.081787e-03	3.030291e-03
2516          	4.281116e-02	3.423750e-03	8.866523e-03	1.549718e-05	5.025185e-03	4.829615e-03	3.060927e-03
2517          	4.300850e-02	3.429872e-03	8.661631e-03	1.546495e-05	5.025177e-03	4.969297e-03	3.103958e-03
2518          	4.271493e-02	3.439197e-03	8.446480e-03	1.533827e-05	5.025168e-03	4.669858e-03	3.150210e-03
2519          	4.345317e-02	3.447805e-03	8.229488e-03	1.518352e-05	5.025162e-03	4.290175e-03	3.182680e-03
2520          	4.430699e-02	3.464846e-03	8.097958e-03	1.503997e-05	5.025153e-03	4.266040e-03	3.181929e-03
2521          	4.525443e-02	3.466965e-03	7.962413e-03	1.491535e-05	5.025144e-03	4.425299e-03	3.153241e-03
2522          	4.617196e-02	3.466650e-03	7.927107e-03	1.494332e-05	5.025136e-03	4.291283e-03	3.109840e-03
2523          	4.692217e-02	3.464133e-03	7.985846e-03	1.499589e-05	5.025126e-03	4.294990e-03	3.052196e-03
2524          	4.850722e-02	3.451964e-03	8.123830e-03	1.508901e-05	5.025116e-03	4.425879e-03	2.963225e-03
2525          	5.036070e-02	3.436228e-03	8.334597e-03	1.524296e-05	5.025105e-03	4.546524e-03	2.909156e-03
2526          	5.203757e-02	3.426973e-03	8.627085e-03	1.531861e-05	5.025095e-03	4.454121e-03	2.873406e-03
2527          	5.424265e-02	3.420761e-03	9.000841e-03	1.537678e-05	5.025085e-03	4.744885e-03	2.844250e-03
2528          	5.546344e-02	3.425173e-03	9.455764e-03	1.538806e-05	5.025073e-03	4.335935e-03	2.812408e-03
2529          	5.506971e-02	3.432885e-03	9.940919e-03	1.533278e-05	5.025064e-03	4.165052e-03	2.785294e-03
2530          	5.392492e-02	3.418742e-03	1.037515e-02	1.533348e-05	5.025052e-03	4.528282e-03	2.782259e-03
2531          	5.419893e-02	3.390358e-03	1.075214e-02	1.526501e-05	5.025040e-03	4.558845e-03	2.787173e-03
2532          	5.259056e-02	3.352914e-03	1.111029e-02	1.519319e-05	5.025028e-03	3.967901e-03	2.796875e-03
2533          	5.052349e-02	3.307368e-03	1.146631e-02	1.514879e-05	5.025016e-03	3.829236e-03	2.811823e-03
2534          	4.724570e-02	3.256210e-03	1.172262e-02	1.513714e-05	5.025003e-03	4.271521e-03	2.820435e-03
2535          	4.428581e-02	3.207985e-03	1.185922e-02	1.510455e-05	5.024992e-03	4.254760e-03	2.843487e-03
2536          	4.263105e-02	3.178395e-03	1.183332e-02	1.509684e-05	5.024978e-03	4.015099e-03	2.880080e-03
2537          	4.236825e-02	3.153474e-03	1.169129e-02	1.525601e-05	5.024965e-03	4.172482e-03	2.928290e-03
2538          	4.269312e-02	3.144317e-03	1.146682e-02	1.536048e-05	5.024950e-03	4.052404e-03	2.986217e-03
2539          	4.291243e-02	3.148138e-03	1.116957e-02	1.551486e-05	5.024939e-03	3.864671e-03	3.045524e-03
2540          	4.266992e-02	3.158026e-03	1.084822e-02	1.573018e-05	5.024923e-03	3.791479e-03	3.102148e-03
2541          	4.356030e-02	3.184602e-03	1.053190e-02	9.300225e-06	4.790433e-02	4.231851e-03	3.151943e-03
2542          	4.443122e-02	3.225381e-03	1.024071e-02	9.238709e-06	5.025228e-03	3.752136e-03	3.203665e-03
2543          	4.273543e-02	3.090397e-03	9.656216e-03	9.146885e-06	5.025231e-03	3.861431e-03	3.034461e-03
2544          	4.197244e-02	3.317952e-03	9.789784e-03	9.329951e-06	5.025229e-03	3.719281e-03	3.266127e-03
2545          	4.319647e-02	3.360913e-03	9.575516e-03	9.241154e-06	5.025229e-03	3.677551e-03	3.278362e-03
2546          	4.286727e-02	3.407428e-03	9.377912e-03	9.148771e-06	5.025229e-03	3.865886e-03	3.292515e-03
2547          	4.170221e-02	3.451115e-03	9.226928e-03	9.206148e-06	5.025229e-03	4.012574e-03	3.303776e-03
2548          	4.300144e-02	3.494532e-03	9.140610e-03	9.112110e-06	5.025229e-03	3.550440e-03	3.308933e-03
2549          	4.484906e-02	3.543473e-03	9.089498e-03	9.016903e-06	5.025229e-03	3.693796e-03	3.285849e-03
2550          	4.531340e-02	3.584692e-03	9.012396e-03	8.923087e-06	5.025229e-03	3.604246e-03	3.228728e-03
2551          	4.524994e-02	3.620936e-03	8.938006e-03	8.831529e-06	5.025229e-03	3.940288e-03	3.213710e-03
2552          	4.643737e-02	3.642195e-03	8.836805e-03	8.741138e-06	5.025229e-03	3.955609e-03	3.210400e-03
2553          	4.624551e-02	3.662862e-03	8.725682e-03	8.653085e-06	5.025229e-03	4.049098e-03	3.197455e-03
2554          	4.672862e-02	3.654691e-03	8.570730e-03	8.565163e-06	5.025229e-03	3.812298e-03	3.174138e-03
2555          	4.624747e-02	3.648941e-03	8.432638e-03	8.480932e-06	5.025229e-03	4.031278e-03	3.143309e-03
2556          	4.668143e-02	3.641666e-03	8.263038e-03	8.396184e-06	5.025230e-03	3.922487e-03	3.108607e-03
2557          	4.578411e-02	3.635003e-03	8.081354e-03	8.314604e-06	5.025230e-03	4.118655e-03	3.075395e-03
2558          	4.595275e-02	3.637039e-03	7.910005e-03	8.233475e-06	5.025230e-03	4.174328e-03	3.047863e-03
2559          	4.624938e-02	3.620307e-03	7.720958e-03	8.154228e-06	5.025230e-03	4.468931e-03	3.028012e-03
2560          	4.668722e-02	3.613613e-03	7.607054e-03	8.130499e-06	5.025230e-03	4.555471e-03	3.019557e-03
2561          	4.746880e-02	3.607163e-03	7.574265e-03	8.051801e-06	5.025230e-03	4.217638e-03	3.025594e-03
2562          	4.841740e-02	3.603069e-03	7.636722e-03	7.974254e-06	5.025230e-03	4.039837e-03	3.051077e-03
2563          	4.861315e-02	3.595376e-03	7.812922e-03	7.896873e-06	5.025230e-03	4.353601e-03	3.094422e-03
2564          	4.912672e-02	3.605169e-03	8.171041e-03	7.819419e-06	5.025230e-03	4.675542e-03	3.151805e-03
2565          	4.815258e-02	3.636098e-03	8.622688e-03	7.743233e-06	5.025230e-03	3.936737e-03	3.219362e-03
2566          	4.680390e-02	3.653027e-03	9.114245e-03	7.679498e-06	5.025230e-03	4.482543e-03	3.292452e-03
2567          	4.590816e-02	3.667203e-03	9.634180e-03	7.603518e-06	5.025230e-03	4.535585e-03	3.370062e-03
2568          	4.552510e-02	3.676218e-03	1.016539e-02	7.528562e-06	5.025230e-03	4.227315e-03	3.442218e-03
2569          	4.682770e-02	3.669409e-03	1.064232e-02	7.453973e-06	5.025230e-03	3.980771e-03	3.503188e-03
2570          	4.764951e-02	3.663891e-03	1.108696e-02	7.382857e-06	5.025230e-03	4.134875e-03	3.540845e-03
2571          	4.853413e-02	3.657839e-03	1.152366e-02	7.310727e-06	5.025230e-03	4.105259e-03	3.552521e-03
2572          	4.965193e-02	3.645038e-03	1.188274e-02	7.239567e-06	5.025230e-03	4.145788e-03	3.526225e-03
2573          	4.905249e-02	3.637098e-03	1.214974e-02	7.169571e-06	5.025230e-03	3.979338e-03	3.484813e-03
2574          	4.914804e-02	3.625572e-03	1.235335e-02	7.101157e-06	5.025230e-03	3.823583e-03	3.429018e-03
2575          	5.168212e-02	3.613928e-03	1.247513e-02	7.033123e-06	5.025230e-03	3.911235e-03	3.352461e-03
2576          	4.849348e-02	3.604489e-03	1.251997e-02	6.965498e-06	5.025230e-03	4.143429e-03	3.286841e-03
2577          	4.790222e-02	3.608892e-03	1.255837e-02	6.900622e-06	5.025230e-03	4.192143e-03	3.230854e-03
2578          	4.940717e-02	3.618875e-03	1.253223e-02	6.832971e-06	5.025230e-03	4.065084e-03	3.196018e-03
2579          	4.891178e-02	3.632832e-03	1.246311e-02	6.765850e-06	5.025230e-03	3.772650e-03	3.194484e-03
2580          	4.911256e-02	3.649361e-03	1.235604e-02	6.700142e-06	5.025230e-03	4.217936e-03	3.211450e-03
2581          	4.830745e-02	3.678919e-03	1.224176e-02	6.633541e-06	5.025230e-03	3.963388e-03	3.244669e-03
2582          	4.882032e-02	3.716015e-03	1.213900e-02	6.567799e-06	5.025230e-03	3.834382e-03	3.297225e-03
2583          	4.950215e-02	3.750409e-03	1.200915e-02	6.503453e-06	5.025230e-03	4.454162e-03	3.352724e-03
2584          	4.903328e-02	3.778460e-03	1.183519e-02	6.438041e-06	5.025230e-03	4.319519e-03	3.399262e-03
2585          	4.959699e-02	3.803920e-03	1.161692e-02	6.375775e-06	5.025230e-03	4.065319e-03	3.440054e-03
2586          	4.980302e-02	3.819530e-03	1.133408e-02	6.315908e-06	5.025230e-03	4.534256e-03	3.459388e-03
2587          	4.887704e-02	3.832265e-03	1.099555e-02	6.260871e-06	5.025230e-03	4.922499e-03	3.473773e-03
2588          	4.856599e-02	3.841540e-03	1.061649e-02	6.203558e-06	5.025230e-03	4.630224e-03	3.504856e-03
2589          	4.798111e-02	3.852436e-03	1.026103e-02	6.147354e-06	5.025230e-03	4.452851e-03	3.541723e-03
2590          	4.770870e-02	3.861489e-03	9.926434e-03	6.094120e-06	5.025230e-03	4.392538e-03	3.490645e-03
2591          	4.610230e-02	3.873726e-03	9.627202e-03	6.037583e-06	5.025230e-03	4.549407e-03	3.402606e-03
2592          	4.451528e-02	3.887410e-03	9.345226e-03	5.980999e-06	5.025230e-03	4.593284e-03	3.413500e-03
2593          	4.316632e-02	3.915902e-03	9.086723e-03	5.921950e-06	5.025230e-03	4.392262e-03	3.395991e-03
2594          	4.287824e-02	3.929756e-03	8.849584e-03	5.864153e-06	5.025231e-03	4.148842e-03	3.366591e-03
2595          	4.309480e-02	3.963652e-03	8.717023e-03	5.807782e-06	5.025231e-03	4.734359e-03	3.329862e-03
2596          	4.319915e-02	3.996197e-03	8.649008e-03	5.752692e-06	5.025231e-03	4.681484e-03	3.294605e-03
2597          	4.454975e-02	4.022330e-03	8.596000e-03	5.698689e-06	5.025231e-03	4.648573e-03	3.272062e-03
2598          	4.454347e-02	4.025949e-03	8.511005e-03	5.645689e-06	5.025231e-03	4.532141e-03	3.261822e-03
2599          	4.509714e-02	4.029429e-03	8.456091e-03	5.596412e-06	5.025231e-03	4.547702e-03	3.270622e-03
2600          	4.493681e-02	4.022156e-03	8.453963e-03	5.547906e-06	5.025231e-03	4.460035e-03	3.295153e-03
2601          	4.580709e-02	3.990939e-03	8.495977e-03	5.501698e-06	5.025231e-03	4.698854e-03	3.345863e-03
2602          	4.686617e-02	3.955390e-03	8.588524e-03	5.454136e-06	5.025231e-03	4.663107e-03	3.407104e-03
2603          	4.752635e-02	3.916702e-03	8.724988e-03	5.406153e-06	5.025231e-03	4.583327e-03	3.472138e-03
2604          	4.799680e-02	3.876055e-03	8.877978e-03	5.359987e-06	5.025231e-03	4.541942e-03	3.555041e-03
2605          	4.857985e-02	3.834894e-03	9.024039e-03	5.311569e-06	5.025231e-03	4.903061e-03	3.636153e-03
2606          	4.877054e-02	3.786887e-03	9.144978e-03	5.264373e-06	5.025231e-03	4.428140e-03	3.705596e-03
2607          	4.956035e-02	3.743110e-03	9.285522e-03	5.216854e-06	5.025231e-03	4.371511e-03	3.739464e-03
2608          	5.056503e-02	3.702281e-03	9.410641e-03	5.170808e-06	5.025231e-03	4.615666e-03	3.738286e-03
2609          	5.001947e-02	3.665987e-03	9.559036e-03	5.125144e-06	5.025231e-03	4.909834e-03	3.718242e-03
2610          	5.067627e-02	3.636109e-03	9.764160e-03	5.079597e-06	5.025231e-03	4.940868e-03	3.693277e-03
2611          	4.672070e-02	3.623867e-03	1.009504e-02	5.037878e-06	5.025231e-03	4.674007e-03	3.627784e-03
2612          	4.761860e-02	3.597440e-03	1.031070e-02	4.994295e-06	5.025231e-03	4.774140e-03	3.525454e-03
2613          	4.885657e-02	3.580822e-03	1.066508e-02	4.954779e-06	5.025231e-03	4.747473e-03	3.456965e-03
2614          	4.971719e-02	3.573661e-03	1.107029e-02	4.911016e-06	5.025231e-03	4.885995e-03	3.394967e-03
2615          	5.018109e-02	3.557907e-03	1.151706e-02	4.872385e-06	5.025231e-03	5.469981e-03	3.331783e-03
2616          	5.155899e-02	3.541311e-03	1.204653e-02	4.831836e-06	5.025231e-03	4.902328e-03	3.275805e-03
2617          	5.338385e-02	3.532559e-03	1.269426e-02	4.796768e-06	5.025231e-03	5.137706e-03	3.241739e-03
2618          	5.517178e-02	3.529775e-03	1.336033e-02	2.131099e-06	5.029497e-03	5.013810e-03	3.228571e-03
2619          	5.565711e-02	3.530143e-03	1.408346e-02	2.113784e-06	5.025276e-03	4.532176e-03	3.232457e-03
2620          	5.643286e-02	3.252065e-03	1.418889e-02	2.093346e-06	5.025466e-03	4.513003e-03	2.982755e-03
2621          	5.549132e-02	3.504817e-03	1.570297e-02	2.076520e-06	5.025277e-03	4.650190e-03	3.283487e-03
2622          	5.726055e-02	3.473296e-03	1.655417e-02	2.056378e-06	2.896981e-15	4.380721e-03	3.304390e-03
2623          	5.660550e-02	3.477751e-03	1.750015e-02	2.036186e-06	2.868786e-15	4.362986e-03	3.343150e-03
2624          	5.605655e-02	3.466726e-03	1.841223e-02	2.016254e-06	8.268495e-16	4.062758e-03	3.368615e-03
2625          	5.380651e-02	3.461643e-03	1.932769e-02	1.995788e-06	3.756688e-15	4.015426e-03	3.388481e-03
2626          	5.241717e-02	3.457355e-03	2.013341e-02	1.975457e-06	1.096903e-14	3.870118e-03	3.367716e-03
2627          	5.247436e-02	3.446432e-03	2.074866e-02	1.858236e-06	5.025308e-03	4.057473e-03	3.320839e-03
2628          	5.083917e-02	3.435453e-03	2.129954e-02	1.830633e-06	3.294066e-03	4.115183e-03	3.266138e-03
2629          	5.017534e-02	9.935663e-04	1.805371e-02	1.781770e-06	1.876580e-18	4.984996e-03	7.197019e-04
2630          	4.922029e-02	3.353881e-03	2.171113e-02	1.792464e-06	1.891489e-18	3.802347e-03	3.123772e-03
2631          	4.841333e-02	3.290305e-03	2.153920e-02	1.773532e-06	3.031719e-18	3.821971e-03	3.041203e-03
2632          	4.751595e-02	3.222894e-03	2.118425e-02	1.754923e-06	8.787879e-18	3.911642e-03	2.972370e-03
2633          	4.631268e-02	3.146887e-03	2.077528e-02	1.736243e-06	2.104820e-11	3.976361e-03	2.901111e-03
2634          	4.532193e-02	3.066014e-03	2.025180e-02	1.717900e-06	1.098441e-17	3.962320e-03	2.837458e-03
2635          	4.467398e-02	2.989242e-03	1.968243e-02	1.700566e-06	2.532452e-11	4.298151e-03	2.806738e-03
2636          	4.423242e-02	2.917030e-03	1.912528e-02	1.683608e-06	4.007825e-11	4.365774e-03	2.796681e-03
2637          	4.410457e-02	2.858568e-03	1.860634e-02	1.666960e-06	5.687849e-19	4.553463e-03	2.791304e-03
2638          	4.391295e-02	2.803545e-03	1.819068e-02	1.651014e-06	1.742044e-18	4.182148e-03	2.801783e-03
2639          	4.310717e-02	2.761774e-03	1.788192e-02	1.634937e-06	1.284127e-17	3.711896e-03	2.826265e-03
2640          	4.221237e-02	2.721283e-03	1.753986e-02	1.618908e-06	1.943144e-16	3.631659e-03	2.862466e-03
2641          	4.229070e-02	2.693508e-03	1.713562e-02	1.603393e-06	1.867251e-12	3.809224e-03	2.899409e-03
2642          	4.294325e-02	2.678139e-03	1.664381e-02	1.587245e-06	1.247283e-14	3.554475e-03	2.943026e-03
2643          	4.173840e-02	2.665610e-03	1.608641e-02	1.571110e-06	2.678004e-15	3.496914e-03	2.998604e-03
2644          	4.195644e-02	2.664680e-03	1.545833e-02	1.554874e-06	7.254858e-16	3.640264e-03	3.031909e-03
2645          	4.254022e-02	2.670322e-03	1.473797e-02	1.539458e-06	2.467655e-16	3.683866e-03	3.053060e-03
2646          	4.405806e-02	2.679483e-03	1.398230e-02	1.523732e-06	9.930818e-17	3.737334e-03	3.052022e-03
2647          	4.413236e-02	2.683040e-03	1.317830e-02	1.507794e-06	4.640014e-17	3.351707e-03	3.028185e-03
2648          	4.432918e-02	2.691652e-03	1.241325e-02	1.492016e-06	2.466521e-17	3.495109e-03	2.991694e-03
2649          	4.387830e-02	2.685777e-03	1.174443e-02	1.476991e-06	1.467146e-17	3.425667e-03	2.949525e-03
2650          	4.381800e-02	2.688178e-03	1.121904e-02	1.462678e-06	9.625403e-18	3.869221e-03	2.884930e-03
2651          	4.347726e-02	2.689020e-03	1.069856e-02	1.447994e-06	6.881533e-18	4.089220e-03	2.790091e-03
2652          	4.249925e-02	2.675672e-03	1.017605e-02	1.434061e-06	5.205421e-18	3.776864e-03	2.720048e-03
2653          	4.288523e-02	2.671676e-03	9.697599e-03	1.420219e-06	4.195024e-18	3.746186e-03	2.662948e-03
2654          	4.145859e-02	2.662474e-03	9.228516e-03	1.406595e-06	3.573623e-18	3.924571e-03	2.618933e-03
2655          	4.069681e-02	2.651074e-03	8.796626e-03	1.393872e-06	3.197571e-18	3.640885e-03	2.596728e-03
2656          	3.971693e-02	2.636004e-03	8.372229e-03	1.382151e-06	2.993778e-18	3.522955e-03	2.586177e-03
2657          	4.000421e-02	2.628890e-03	7.985920e-03	1.370005e-06	2.848764e-18	3.892183e-03	2.583381e-03
2658          	3.937120e-02	2.626032e-03	7.663344e-03	1.358282e-06	3.839905e-18	3.547407e-03	2.586564e-03
